MATRICULA;COD_SETOR;COD_CARGO;NIVEL_CARGO;COD STATUS;DATA_INGRESSO;DATA FIM;SALARIO_BASE;ADICIONAIS;ISE 2020;AV DESEMPENHO 2020
7980592299;3;20;3;1;26/10/1994;;13586,76;579,14;7;8
8350672399;3;22;1;1;18/02/2016;;12348,96;568,73;5;2
8092016899;3;22;2;1;18/02/2016;;12348,96;574,38;2;2
8500816199;3;22;2;1;04/03/2020;;9616,18;458;5;5
8471272499;3;22;1;1;16/12/2019;;9616,18;458;9;8
8111776199;3;22;2;1;23/07/2018;;2935,17;509;10;7
8432417699;1;1;2;1;15/01/2013;;8630,04;674,52;7;5
8351079999;1;1;2;1;28/12/2009;;5867,05;753,65;8;6
7242235499;1;4;2;1;18/07/2019;;6333,6;997,63;2;4
7292749199;3;22;2;1;23/08/2016;;11800,12;991,29;9;8
7351541699;3;22;2;1;17/03/2017;;11800,12;458;2;2
8000749699;3;20;1;1;22/06/2021;;8120;569,43;3;5
7960994499;3;22;1;1;16/07/2019;;9616,18;563,79;7;9
7251501799;3;22;3;1;15/03/2010;;11800,12;670,29;7;9
8071899299;3;22;2;1;16/12/2013;;5007,21;936,18;8;6
8551330799;1;1;3;1;01/03/2012;;7405,44;574,38;5;6
7680551199;3;22;2;1;13/10/2016;;11800,12;881,51;5;4
7222145999;3;22;2;4;09/05/2016;08/02/2021;7272,53;0;7;8
8620846399;3;20;2;1;27/04/2015;;7103,91;574,38;2;1
7581157799;3;20;2;1;04/08/2017;;6333,6;569,43;10;9
8051150299;3;22;3;4;28/11/2013;27/08/2018;9143,33;0;;
7221151699;3;22;1;1;07/03/2017;;11800,12;670,29;2;2
7572749699;3;22;2;1;01/07/2019;;9616,18;991,29;8;7
7831409999;3;22;1;1;28/12/2017;;9616,18;579,14;8;4
7711443199;5;33;2;1;06/01/2016;;3847,96;616,52;9;9
7451442099;3;22;2;1;19/07/1995;;5397,02;0;7;7
7272699699;3;22;1;1;09/10/2019;;6189;587;9;8
10730003099;3;22;1;1;15/12/2020;;6189;587;7;5
8361307699;3;22;2;1;22/06/2017;;11800,12;574,38;7;5
8481496499;3;22;2;1;24/04/2017;;7539,73;574,38;7;9
7811323099;3;22;1;1;19/11/2015;;11800,12;793,36;2;3
8341087599;3;19;2;2;01/08/1978;31/07/2018;12272,12;0;;
7562119899;4;25;1;1;10/06/2014;;8306,11;1102,02;9;7
7941565899;5;33;2;1;13/10/2015;;3703,52;458;5;5
8061310399;1;1;2;1;24/08/2015;;7994,33;563,79;8;7
8151281399;3;22;1;1;28/11/2017;;9616,18;978,45;6;2
7701747499;3;22;2;1;13/12/2018;;9616,18;568,73;9;5
7441802999;3;22;3;1;26/09/2013;;11800,12;779;9;4
7271535499;4;25;2;1;22/07/2019;;4180,66;575,07;7;7
12110007499;3;22;2;1;02/08/2021;;8013,48;832,72;7;5
7572564099;1;1;1;1;25/05/2020;;6333,6;574,38;3;5
8432276099;1;5;2;1;28/12/2017;;5867,05;458;7;8
8002408899;3;22;2;1;15/08/2019;;9616,18;458;8;7
7302057799;1;1;2;1;06/11/2018;;5867,05;569,43;9;6
8032517099;3;22;2;1;20/08/2019;;9616,18;568,73;7;9
7241547599;1;1;3;1;05/09/2014;;7103,91;779;5;4
7501094099;3;22;2;1;05/02/2016;;11800,12;458;7;6
7461186499;1;1;1;1;29/05/2013;;9020,24;563,79;10;8
7501545699;1;4;3;1;19/06/2012;;8966,61;718,37;5;3
7691434999;1;1;2;1;28/07/2014;;7103,91;680,86;7;6
8262470299;3;22;2;1;29/07/2019;;9616,18;2289,69;9;5
8571026199;3;22;1;1;04/12/2020;;6189;587;7;5
8552594399;3;22;1;1;15/09/2020;;6289,65;1291,53;8;5
7611812499;3;22;3;1;14/07/2014;;11800,12;896,42;7;7
8530949499;1;1;2;4;24/11/2015;21/08/2020;5383,52;0;;
10810000399;3;22;1;1;24/12/2020;;9616,18;563,79;8;5
7802060999;3;22;2;1;08/03/2017;;11800,12;458;7;6
7741993999;3;22;1;1;27/06/2014;;11800,12;779;8;8
8501591199;3;22;2;1;05/06/2013;;11800,12;458;2;2
11190004199;3;22;1;1;29/12/2020;;9616,18;563,79;7;5
7671481099;3;22;2;1;30/07/2019;;9616,18;563,79;2;1
8351690799;1;1;2;1;01/11/2018;;6137,88;997,63;8;6
7881748699;3;22;1;2;06/06/2017;07/02/2018;7032,48;458;;
7472637899;3;22;2;1;06/10/2015;;11800,12;1107,67;10;9
8452409599;3;22;2;1;13/06/2016;;11800,12;722,5;8;7
7952425999;3;22;1;1;21/12/2020;;9616,18;458;8;5
8182291699;3;22;2;1;08/05/2015;;12348,96;458;8;8
7531318299;3;22;1;1;11/11/2019;;9616,18;458;8;4
7892843899;3;20;2;1;23/08/2019;;10323,4;874,82;2;3
7622635199;3;22;1;1;27/11/2020;;9616,18;458;7;5
7652394999;3;22;2;1;28/05/2019;;9616,18;458;7;6
8620705199;3;22;2;1;06/12/2018;;9616,18;779;5;5
8390517999;3;22;2;1;21/05/2018;;11800,12;458;5;5
7671897399;3;22;1;1;22/05/2015;;11800,12;574,38;3;2
8281958199;3;22;2;1;26/05/2017;;11800,12;895,96;7;8
7690586699;3;22;2;1;10/08/2015;;11800,12;458;2;1
8001026999;3;22;2;1;30/07/2019;;9616,18;674,52;7;4
7791658099;3;22;2;1;22/03/2017;;11800,12;1210,73;3;1
7932291099;3;22;2;1;07/11/2017;;12348,96;568,73;7;5
7351564499;1;1;2;1;23/04/2018;;4689,13;575,07;4;7
7460712299;3;22;2;1;20/12/2019;;9616,18;458;4;3
7342567099;1;4;2;1;30/06/2014;;5259,43;691,45;4;1
8491916599;3;22;2;1;28/02/2018;;11800,12;1209,23;7;8
8042088499;4;25;2;1;02/07/2014;;6189;587;6;1
8042088499;3;22;2;1;11/05/2017;;6189;587;6;1
7550539199;3;22;1;1;04/09/2017;;9616,18;779;7;6
8521522299;3;22;2;1;18/06/2018;;11800,12;1021,37;6;3
7562135199;3;22;1;2;18/09/2017;14/04/2019;17255,59;0;;
7691243599;1;1;2;1;29/06/2017;;6553,36;568,73;7;5
8182658299;3;22;2;4;14/05/2019;22/06/2021;2543,34;0;7;8
8511492399;3;22;2;1;02/06/2016;;11800,12;1198,64;3;5
8361765399;3;22;2;4;24/08/2017;25/06/2020;26138,79;0;;
7452321399;3;22;3;5;18/07/2016;21/05/2021;8936,98;0;6;2
7361056099;3;22;1;1;16/10/2019;;9616,18;563,08;2;2
8212244199;3;22;2;1;05/06/2013;;7803,45;793,36;7;6
8461026999;3;22;2;1;28/06/2018;;7718,1;568,73;8;9
8052673499;4;25;3;1;14/02/2014;;8306,11;1100;8;7
8111749899;1;4;1;1;17/04/2019;;5867,05;679,46;5;4
8581631799;3;22;3;2;23/05/2014;23/01/2020;9209,45;0;;
8100740299;3;22;1;1;09/12/2020;;9616,18;563,79;8;5
7671227999;1;1;1;1;27/05/2011;;8966,61;574,38;9;8
7821164099;3;22;1;1;24/03/2016;;7803,45;779;8;9
7532752799;4;25;2;1;29/05/2014;;4872;1994,38;8;8
7750747699;3;22;2;1;13/12/2019;;9616,18;574,38;8;4
7212745899;1;6;3;1;20/08/2013;;7405,44;458;6;7
8061296299;3;22;1;1;10/01/2017;;11800,12;679,46;9;6
7972603999;3;22;2;1;20/09/2016;;12348,96;458;7;9
8372461899;4;25;2;1;20/06/2014;;7103,91;569,43;6;1
7762236599;3;22;2;1;04/10/2013;;8232,64;705,63;7;8
8491528199;4;25;3;2;02/02/2009;05/06/2018;12339,55;0;;
8531911699;3;17;2;1;14/09/2018;;4513,12;695,02;5;4
8301466199;3;22;1;1;15/05/2017;;11800,12;1273,39;5;7
7991508999;3;22;1;1;03/10/2017;;11800,12;458;5;6
7722358599;1;4;2;1;17/06/2008;;8278,66;568,73;8;8
8072044299;3;22;2;1;25/09/2017;;12348,96;996,94;9;7
7392158699;3;22;1;1;25/02/2010;;7803,45;1103,06;7;8
7492672399;3;22;1;1;24/01/2018;;11800,12;2092,88;7;9
8482167599;3;22;2;1;21/02/2017;;11800,12;868,43;8;4
8251201799;4;25;2;1;13/07/2017;;6859,94;458;7;9
7232393299;3;22;2;1;08/06/2021;;9616,18;458;5;5
7760908399;1;1;2;1;22/07/2019;;5867,05;568,73;3;6
8142559699;3;22;2;1;30/12/2019;;10063,44;458;2;3
7630775199;3;22;1;1;24/03/2014;;11800,12;458;3;6
7562014299;4;25;3;1;15/01/2013;;8630,04;568,73;8;9
8572123399;3;22;2;1;02/09/2019;;9616,18;1514,7;9;7
8410622099;3;22;1;1;01/07/2021;;9616,18;978,45;4;5
7440573199;3;22;2;1;16/07/2019;;3522,21;229;1;3
7261597699;4;25;1;1;12/08/2015;;7994,33;568,73;2;1
8501457999;3;22;2;1;19/12/2019;;9616,18;568,73;2;3
7502513999;3;22;3;1;22/07/2014;;11800,12;690,76;2;2
7911403299;3;22;2;1;17/12/2019;;5831,21;574,38;9;4
7261202899;4;25;1;1;06/10/2014;;6333,6;569,43;7;9
8390842099;4;25;2;1;21/03/2017;;7405,44;685,81;3;3
8301041899;3;22;2;1;19/11/2015;;7803,45;872,7;6;4
7360859199;1;4;1;1;12/09/2014;;7103,91;580,02;10;8
8411039199;4;25;1;1;16/08/2009;;7967,9;674,52;10;8
8442746999;3;22;1;1;16/04/2018;;7044,42;680,16;9;6
7792689599;5;32;2;1;14/03/2017;;6333,6;685,81;6;4
7460647799;3;22;2;1;07/05/2018;;8061,125;568,73;7;5
8282476299;3;22;1;1;07/10/2020;;9616,18;458;5;5
7611922899;1;1;2;1;08/12/2016;;4092,93;494,11;7;9
8110743399;3;22;1;1;24/12/2015;;12348,96;568,73;7;5
8021494999;3;22;2;1;30/05/2017;;7514,04;990,58;3;6
8001618599;3;22;1;1;23/02/2018;;11800,12;458;7;6
7771704599;4;25;2;1;11/01/2010;;7967,9;756,64;1;4
7281843499;3;22;1;1;31/10/2017;;11800,12;1107,67;7;9
7722227899;3;22;2;1;03/11/2015;;11800,12;458;7;5
7222410399;3;22;1;1;27/12/2019;;9616,18;458;3;1
7241494499;3;22;1;1;09/06/2014;;11800,12;568,73;9;8
8162248699;3;22;1;1;14/02/2017;;11800,12;680,17;5;4
7371526799;3;22;2;1;13/09/2016;;11800,12;1203,58;7;7
7362635699;1;1;1;1;08/04/2019;;6859,94;655,42;9;8
7642243099;3;22;1;1;28/10/2020;;9616,18;458;7;5
8521545599;3;22;2;1;01/11/2017;;11800,12;574,38;5;2
8621076799;3;22;2;1;03/10/2013;;14432,02;574,38;8;6
7821589599;3;22;2;1;22/02/2010;;8232,64;957,67;6;7
8500747399;4;25;2;1;05/05/2010;;7967,9;765,1;8;4
8271058699;4;25;2;1;15/12/2008;;9679,66;832,01;10;7
7320728499;3;22;3;1;18/05/2006;;11800,12;458;9;7
7882344199;3;20;2;1;21/12/1994;;9003,66;834,84;8;4
7210598999;3;22;2;1;19/05/2016;;3522,21;302,2;8;5
8042437299;1;4;3;1;30/12/2009;;11261,64;779;5;6
7891174699;3;22;3;1;25/10/2013;;7044,42;458;6;4
7332183999;3;22;3;1;10/04/1997;;16575,04;957,75;6;4
7991805099;3;22;2;1;17/05/2018;;14465,9;226,22;7;6
8500943299;3;22;2;1;06/06/2019;;9616,18;490;2;3
7451386099;4;25;2;2;26/12/2008;19/09/2018;11985,54;458;;
8321304299;3;22;1;1;25/05/2011;;8232,64;458;7;9
7352123599;3;22;2;1;19/11/2013;;11800,12;458;7;6
7820983899;3;22;3;1;01/06/1990;;17282,37;0;6;2
8222520699;3;22;2;1;28/06/2016;;11891,59;779;8;8
8361053499;2;10;2;2;25/07/2016;10/07/2020;4962,71;0;;
7762284899;1;1;3;1;06/01/2010;;5677,66;458;2;3
7732394599;3;22;3;1;21/07/2008;;11800,12;458;6;3
8302475499;3;22;1;1;06/02/2014;;16233,9;456,32;8;8
7412510299;3;22;2;1;18/06/2019;;9616,18;563,79;8;4
7382535099;3;22;2;1;30/11/1994;;11034,06;458;8;6
7850901999;3;22;2;1;03/07/2015;;11800,12;458;5;7
8111929799;3;22;2;1;15/03/2017;;11800,12;777,5;5;4
7212084199;3;20;2;1;10/10/2006;;11578,98;1076,29;7;9
8392140499;3;22;3;1;23/09/2011;;3251,44;0;7;8
7341650799;3;22;2;1;09/02/2018;;11800,12;568,73;9;4
7802112299;3;22;2;1;15/09/2017;;11800,12;568,73;6;4
8320585199;1;1;1;1;01/09/2009;;9316,32;893,88;7;6
8221805999;3;22;2;1;21/11/2017;;11800,12;458;7;5
8140599199;3;22;2;1;02/12/2009;;7155,54;458;1;2
8422375599;3;22;1;1;21/11/2019;;5831,21;569,43;5;1
7480531499;3;22;3;1;05/06/2013;;11800,12;458;8;4
7761449299;3;22;2;1;03/10/2016;;11800,12;575,42;5;5
9590003099;3;22;1;1;25/09/2020;;9616,18;458;3;5
8202133299;3;22;1;1;26/02/2018;;8061,125;458;5;2
7312520999;3;22;2;1;01/07/2019;;9616,18;568,73;10;8
8131255499;3;22;2;1;29/11/2016;;11800,12;792,32;5;5
7792193699;3;22;2;1;03/06/2019;;10510,7;458;7;8
8391468899;1;3;2;1;23/12/2008;;6129,16;688,8;5;5
8141435199;3;22;2;1;21/06/2019;;9616,18;779;5;5
8090988099;3;22;3;1;09/06/2014;;2861,27;229;5;4
8441893899;3;22;3;1;28/02/2014;;12348,96;799,98;6;4
8311731399;3;22;1;1;04/08/2014;;7803,45;675,94;7;8
8162092199;3;22;2;1;23/01/2018;;11800,12;575,42;9;5
7452552799;3;22;1;1;14/10/2015;;11800,12;779;7;9
8512659299;3;22;2;1;12/07/2017;;11800,12;574,38;5;3
7371999699;3;22;2;1;28/09/2017;;11800,12;568,73;9;5
7441264199;3;22;3;1;03/04/2014;;11909,88;603,7;5;1
7691803299;3;22;2;1;30/07/2019;;6189;587;10;8
8011888799;3;22;1;1;11/01/2017;;11800,12;458;7;8
8371770299;3;22;2;1;21/02/2013;;5007,21;1018,09;5;2
7711998999;3;22;1;1;17/08/2020;;7803,45;458;5;5
7552751599;1;1;3;1;14/03/2014;;8306,11;568,73;7;5
8281618099;3;22;2;4;10/05/2017;09/11/2020;4153,96;0;;
7552387199;3;22;3;5;27/07/2012;24/05/2019;9990,44;57,5;;
7272578899;3;22;2;1;04/06/1998;;8232,64;698,42;4;6
8002725899;3;22;2;1;22/07/2019;;9616,18;458;3;6
7511384499;3;22;2;2;16/04/2014;07/01/2021;8506,27;0;7;6
7781896299;3;22;2;1;03/03/2010;;7155,54;919,6;8;6
7871451999;1;6;1;4;31/12/2009;27/09/2021;28924,59;0;1;4
7391060499;4;25;1;1;08/02/2013;;9998,07;458;5;4
8491045099;3;22;3;1;21/08/2006;;4322,13;229;7;8
7811341699;3;22;2;1;03/10/2013;;8232,64;574,38;8;6
7872070599;3;22;1;1;22/07/2010;;8232,64;575,42;8;9
7691488199;3;22;3;2;01/08/2019;22/01/2021;10784,74375;0;7;8
8331976899;3;22;1;1;07/02/2017;;11800,12;996,94;7;6
8261473799;3;22;2;1;11/06/2019;;7803,45;458;7;8
8361988499;3;22;1;1;11/11/2019;;9616,18;574,38;9;6
8531000499;3;22;3;1;09/10/2013;;11800,12;577,28;7;4
7721735799;3;22;2;1;28/01/2015;;11800,12;579,14;7;8
7631928199;3;22;1;1;11/07/2018;;11800,12;1098,5;5;3
7672309399;3;23;1;1;01/07/2008;;11144,35;568,73;8;7
7431509599;3;22;1;1;26/06/2014;;7803,45;779;7;5
7201042599;3;22;3;1;07/12/2010;;11800,12;895,38;7;7
9770003199;3;22;1;1;19/11/2020;;6569,1875;458;9;5
8150977899;1;1;2;1;01/12/2011;;8630,04;1295,97;7;9
7512470999;3;23;2;1;29/12/2009;;9929,23;999,75;8;5
8161429299;3;22;1;1;10/11/2017;;11800,12;895,96;3;5
7732404599;3;22;3;1;29/08/2013;;7803,45;458;5;5
10500002799;3;22;1;1;16/11/2020;;9616,18;1098,5;7;5
7671232999;3;22;2;1;07/02/2018;;11800,12;575,42;7;7
8560590199;3;22;2;1;03/10/2008;;7803,45;458;1;4
8471871899;3;22;2;1;04/10/2013;;3169,98;766,42;9;8
7651509999;3;22;2;1;29/01/2018;;7718,1;779;7;6
8141431699;3;22;2;1;07/04/2017;;11800,12;690,76;7;7
8012565799;3;22;1;1;21/05/2019;;3522,21;229;7;6
7870744399;3;22;1;1;10/04/2018;;11800,12;568,73;9;9
7922291799;3;22;2;1;29/09/2020;;9616,18;458;5;5
7401500899;3;22;2;1;19/05/2016;;11800,12;568,73;5;2
7700732999;3;22;1;1;08/01/2019;;9616,18;1107,67;7;5
7781483499;3;22;2;2;06/05/2010;20/03/2021;3655,48;0;7;8
7340850099;3;22;2;1;26/08/2015;;11800,12;458;5;5
7981979299;3;22;2;1;27/12/2018;;9616,18;1102,02;7;8
7550589199;3;22;1;1;06/11/2020;;9616,18;458;7;5
7541831599;1;1;2;1;30/12/2009;;7967,9;895,38;8;4
8331688699;3;22;3;2;16/02/2016;03/11/2020;4484,28;0;;
7991984399;1;1;2;1;23/11/2004;;10449,39;999,38;9;7
8072074099;3;22;2;1;30/05/2014;;7803,45;458;8;6
8441643899;3;22;2;1;29/08/2013;;8232,64;568,73;8;8
8560581599;3;22;2;1;13/06/2018;;7044,42;569,43;8;8
8251768799;1;5;1;1;27/03/2014;;7994,33;458;5;5
8471031699;3;22;3;1;25/07/2014;;4322,13;229;9;6
7642473099;3;22;2;1;15/03/2018;;11800,12;986,35;6;7
8321302799;3;22;1;2;01/08/2016;29/03/2018;22610,4;0;;
8422079499;1;1;2;1;05/04/2018;;7127,47;569,43;5;5
8371711699;3;22;2;1;24/01/2017;;4848,89;458;7;9
7711442099;3;22;1;1;19/09/2016;;11800,12;577,28;5;3
7941958499;3;22;3;2;09/03/2016;30/03/2020;12211,72;0;;
7992053299;3;22;2;1;15/09/2017;;11800,12;889,73;10;8
7930679599;3;22;1;1;01/08/2016;;4322,13;581,64;6;3
7342413199;3;20;1;1;31/12/2009;;7380,95;861,74;5;7
7761025999;1;1;1;1;07/06/2011;;8966,61;574,38;5;1
7810665499;3;22;2;1;23/02/2017;;11800,12;568,73;10;9
8291379799;3;22;2;1;13/11/2017;;11800,12;575,42;5;2
7571248799;3;22;2;1;08/04/2016;;11800,12;779;7;5
7960746099;3;22;1;1;26/10/2015;;7803,45;568,73;7;6
8252652299;1;4;1;2;08/01/2010;28/09/2020;10742,44;0;;
7542434599;5;33;1;1;12/11/2010;;4663,65;587,78;5;5
7441967899;3;22;1;1;07/06/2018;;11800,12;458;7;8
7361769299;1;1;1;1;27/02/2018;;6095,86;583,56;7;8
8480855599;3;22;2;1;07/05/2020;;7375,075;996,94;8;5
8211160799;3;22;2;1;17/07/2018;;10063,44;575,42;7;5
7220750299;1;4;2;1;05/05/2010;;9316,32;574,38;6;7
7362051399;3;22;1;1;02/09/2019;;9616,18;1078,69;5;1
8380923899;1;1;1;1;23/09/2008;;8966,61;779;7;6
8092347799;3;22;1;1;06/09/2017;;11800,12;458;4;4
7672559899;4;25;2;1;26/06/2018;;4513,12;818,22;9;4
7402049499;3;22;3;1;17/12/2010;;9330,32;797,67;10;8
8281009499;4;25;2;1;02/05/2012;;10323,4;894,92;6;4
7891392199;1;1;1;2;30/12/2010;03/03/2019;13255,3;0;;
7411638999;3;22;3;1;05/03/2007;;11800,12;683,89;8;8
7542788099;3;22;2;1;24/09/2019;;9616,18;458;1;1
8322157399;4;25;1;4;16/03/2011;09/05/2021;6428,4;0;4;2
8511608999;4;25;2;1;30/12/2009;;9316,32;925,81;8;4
7961688899;3;22;2;1;02/06/2016;;11800,12;794,4;1;4
7371883599;3;22;2;1;23/01/2017;;11800,12;458;4;5
7391184399;3;22;2;1;09/03/2020;;6569,1875;458;5;5
7840868099;1;1;3;1;16/08/2009;;7967,9;779;7;5
8451657099;3;22;3;1;09/01/2014;;8232,64;563,79;6;3
7211020299;3;22;1;1;05/09/2019;;9616,18;1113,32;5;2
7920901099;3;22;2;1;27/02/2014;;17905,68;751,23;8;5
7792501299;3;22;1;1;17/06/2021;;11800,12;975,07;5;5
7492824999;3;22;2;2;27/11/2017;28/11/2018;5543,4;1125,06;;
8121999399;4;25;1;1;17/04/2018;;6333,6;568,73;10;8
8370740699;3;22;2;1;04/04/2016;;12897,8;969,5;7;9
8091857799;3;22;2;1;28/02/2018;;6189;587;8;9
7871641099;3;22;2;1;25/09/2017;;11800,12;984,14;8;6
7861539599;3;22;2;1;24/02/2015;;11800,12;679,46;8;8
8252146499;3;22;2;1;14/09/1993;;16127,12;458;7;7
9950004299;1;1;1;1;19/11/2020;;4180,66;458;8;5
8362387199;1;1;2;1;22/02/2007;;10057,17;675,94;7;5
8262279099;1;1;1;1;17/11/2020;;5434,85;458;7;5
8282531499;3;22;3;1;17/08/2009;;8232,64;574,38;8;6
7752300899;3;22;1;1;04/10/2019;;9616,18;458;4;5
8031352899;4;25;2;1;05/11/2009;;6095,86;1221,21;5;1
8301623199;3;22;1;2;17/11/2016;11/10/2019;5834,41;0;;
7681669399;3;22;3;1;07/01/2014;;11800,12;897,82;5;3
7262529199;3;22;2;2;07/08/1985;16/11/2019;8977,2;0;;
8002675199;3;22;2;1;13/07/2017;;11800,12;887,3;4;7
7590622199;3;22;1;1;13/03/2018;;11800,12;458;8;5
7771292299;4;25;1;1;31/12/2009;;6333,6;696,4;7;5
8531620199;3;22;1;1;22/01/2014;;11800,12;458;8;6
8052511899;3;22;1;1;13/09/2019;;9616,18;575,42;7;6
8161943099;3;22;2;1;27/07/2015;;11800,12;458;5;7
8240547599;3;22;3;1;27/06/2012;;11800,12;458;7;8
7481929299;1;1;3;1;10/04/2008;;5867,05;458;5;3
8472804999;3;22;3;1;21/01/2013;;11800,12;458;7;9
7560634599;3;22;3;1;25/09/2006;;11800,12;1100;4;5
8002379499;3;22;2;1;23/05/2014;;12897,8;458;4;5
7852813199;1;1;2;1;04/12/2017;;6333,6;568,73;10;9
7811204399;3;22;2;1;01/08/2016;;11800,12;1102,73;4;7
8140987399;3;22;3;1;17/12/2013;;11800,12;1209,23;5;7
7210726899;3;22;2;1;22/02/2016;;11800,12;458;5;6
8501714799;3;22;2;1;17/02/2017;;11800,12;675,94;3;6
7830928399;3;22;3;1;14/06/2013;;11800,12;678,84;4;3
7931370599;3;22;1;1;18/03/2014;;11800,12;458;7;9
7512173299;3;22;1;1;29/10/2019;;9616,18;458;5;3
7701064099;3;22;1;1;31/07/2008;;8232,64;458;7;9
8650004199;3;22;1;1;19/10/2020;;9616,18;575,42;9;5
8312682099;3;22;1;1;05/08/2009;;8232,64;1030,5;7;7
8172272099;2;10;1;1;27/10/2009;;9316,32;795,22;5;7
8412496399;3;22;1;1;02/07/2012;;7803,45;786,67;5;7
7260807599;3;22;1;1;25/11/2019;;9616,18;458;7;8
7872252399;3;22;2;1;01/07/2019;;9616,18;458;7;8
7681237399;3;22;3;1;25/07/2014;;11800,12;1107,67;8;6
8241803999;3;22;2;1;09/05/2016;;11800,12;574,38;6;3
7891908399;3;22;2;1;27/07/2020;;5831,21;458;7;5
8281826199;3;22;2;1;24/07/2018;;11800,12;991,29;8;9
8591387899;3;22;1;1;15/10/2013;;7803,45;458;3;5
7741616199;3;22;2;1;31/07/2019;;9616,18;458;9;9
7721578799;3;22;2;1;05/01/1998;;7193,95;0;8;7
7311050499;3;22;1;1;17/02/2017;;11800,12;458;7;6
7901516299;3;22;1;1;20/12/2019;;10063,44;676,98;3;5
8162590299;3;22;2;1;09/12/2016;;11800,12;779;5;3
7611635999;3;22;2;1;28/10/2016;;11800,12;1323,77;7;6
8222393299;3;22;2;1;06/09/2017;;11800,12;568,73;8;7
8081305499;3;22;1;1;30/12/2008;;3511,55;229;7;8
8292327799;1;1;1;1;17/06/2011;;7668,81;825,5;3;6
8102192799;3;22;1;1;05/06/2019;;11800,12;575,42;9;5
7941418999;3;20;2;2;25/01/2007;18/06/2021;18058,17;32,1;7;6
8012409499;3;22;2;1;25/10/2016;;11800,12;779;5;3
7751165599;3;23;1;1;30/12/2009;;10726,03;896,78;6;7
7472596599;3;22;3;1;18/06/2008;;11800,12;777,5;5;6
7722227099;3;22;2;1;01/04/2016;;11800,12;1100;10;9
8312605799;3;20;1;1;16/08/2009;;9316,32;458;7;7
8301991899;3;22;3;1;08/10/2013;;11800,12;574,38;5;7
8590538899;4;25;2;1;03/10/2008;;9679,66;1762,55;5;6
7431477899;1;1;2;1;20/01/2016;;6837,25;997,63;8;9
7560650099;3;20;1;1;06/05/2013;;8630,04;619,36;7;6
8482668999;3;20;2;1;23/12/2014;;8306,11;575,42;5;2
8162161899;3;22;2;1;13/11/2015;;7803,45;563,79;9;6
7762816399;3;22;2;1;18/12/1997;;11757,2;458;10;9
7841230399;3;22;1;4;12/09/2017;02/12/2018;8601,52;0;;
7851729599;3;22;3;1;11/06/2014;;11800,12;899,68;9;7
8230912399;3;22;1;1;27/07/2016;;9856,59;681,62;5;7
7560807399;3;22;2;1;20/01/2017;;11800,12;458;5;2
8052335099;3;22;3;1;11/03/2003;;15909;706,66;5;2
7662744399;3;22;3;1;28/02/2013;;3251,44;818,71;8;8
8341959399;3;22;1;1;09/07/2014;;7803,45;458;8;7
7662565999;3;22;1;1;01/04/2016;;11800,12;458;5;7
7572033199;3;22;3;2;30/12/2013;19/01/2018;9616,18;0;;
7262278999;1;1;2;1;14/02/2014;;7374,74;918,02;7;8
8321069999;3;22;2;1;02/01/2003;;11800,12;772,07;5;4
8130560299;4;25;2;1;28/07/2011;;7103,91;458;9;8
7791652499;3;22;1;1;16/12/2019;;5831,21;458;8;4
7501126599;3;22;1;1;28/03/2016;;11800,12;778,54;8;8
7371609499;5;33;3;2;16/08/2009;30/07/2020;16591,91;0;;
8621396499;3;22;2;1;27/08/2014;;7803,45;545,89;7;7
7992419499;1;4;3;1;30/10/2014;;7103,91;1002,58;5;2
8481410799;3;20;2;1;25/09/2017;;4689,13;841,27;5;1
7541599899;3;22;2;1;08/05/2017;;11800,12;568,73;8;4
8072147999;3;22;2;1;01/11/2013;;7803,45;996,94;5;3
7661429599;3;22;2;1;04/11/2016;;11800,12;679,46;7;5
8532411099;3;22;3;1;15/06/2010;;7803,45;686,15;6;7
7650579499;3;22;2;1;18/01/2016;;10097;895,38;3;5
8242374099;1;1;3;1;31/12/2009;;7967,9;794,4;5;3
8480668699;3;22;2;1;18/08/2017;;11800,12;798,12;4;6
8081894499;3;22;2;1;11/04/2017;;7045,76;1244,87;5;6
7631375799;1;1;1;1;17/08/2018;;5867,05;679,46;3;5
8042785599;3;22;2;1;01/03/2018;;11800,12;888,23;7;4
8412762999;3;22;1;1;15/07/2015;;11800,12;801,31;6;4
7781327799;3;22;2;1;27/10/2015;;7044,42;458;7;5
7201391499;3;22;2;1;24/03/1997;;15710,94;700,28;9;9
7321148899;3;22;3;1;13/12/2011;;11800,12;577,28;7;8
7271412399;3;22;2;1;10/08/2015;;11800,12;458;4;1
11290001499;3;22;1;1;24/11/2020;;9616,18;693,66;8;5
8492411599;4;25;2;1;10/04/2002;;15239,99;458;8;6
7292442099;3;22;2;1;26/10/2020;;9616,18;1092,14;8;5
7902336699;3;22;2;1;10/04/1987;;7907,5;229;2;4
7982635899;3;22;1;1;29/01/2015;;11800,12;690,76;8;6
7702155999;1;1;2;1;03/06/2019;;5867,05;921,82;7;8
7820868899;3;22;2;1;31/07/2019;;9616,18;458;8;8
8021543499;3;22;2;1;29/06/2011;;11184,95;792,32;5;7
8350915499;4;25;2;1;31/12/2009;;7967,9;458;5;3
7452670799;3;22;3;1;05/05/2014;;8232,64;893,88;9;9
7340830699;3;22;2;1;17/04/1991;;16439,26;582,33;5;3
7262689299;3;22;2;1;28/04/2016;;11800,12;577,28;3;2
